Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
39659,172.16.0.5-192.168.50.1-38641-28307-17,172.16.0.5,38641,192.168.50.1,28307,17,36:57.7,216627,6,0,2178,0,408,336,363,35.08845964,0,0,0,0,10054.14837,27.69737844,43325.4,59340.79671,110286,1,216627,43325.4,59340.79671,110286,1,0,0,0,0,0,0,0,0,0,-6,0,27.69737844,0,336,408,359.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,419,363,0,-6,0,0,0,0,0,0,6,2178,0,0,-1,-1,5,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
89599,172.16.0.5-192.168.50.1-60366-52750-17,172.16.0.5,60366,192.168.50.1,52750,17,36:57.7,217351,6,0,2178,0,408,336,363,35.08845964,0,0,0,0,10020.65783,27.60511799,43470.2,59530.89685,110075,1,217351,43470.2,59530.89685,110075,1,0,0,0,0,0,0,0,0,0,-6,0,27.60511799,0,336,408,359.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,419,363,0,-6,0,0,0,0,0,0,6,2178,0,0,-1,-1,5,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
1220,172.16.0.5-192.168.50.1-41301-30810-17,172.16.0.5,41301,192.168.50.1,30810,17,36:57.7,1,2,0,802,0,401,401,401,0,0,0,0,0,8.02E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
39237,172.16.0.5-192.168.50.1-48087-36268-17,172.16.0.5,48087,192.168.50.1,36268,17,36:57.7,880148,18,0,6600,0,401,330,366.6666667,28.1717422,0,0,0,0,7498.738848,20.45110595,51773.41176,56600.11689,110792,0,880148,51773.41176,56600.11689,110792,0,0,0,0,0,0,0,0,0,0,-18,0,20.45110595,0,330,401,364.7368421,28.64115552,820.3157895,0,0,0,0,0,0,0,0,0,385,366.6666667,0,-18,0,0,0,0,0,0,18,6600,0,0,-1,-1,17,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
46812,172.16.0.5-192.168.50.1-35090-5984-17,172.16.0.5,35090,192.168.50.1,5984,17,36:57.7,215400,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,9693.593315,27.8551532,43080,59012.34113,110100,1,215400,43080,59012.34113,110100,1,0,0,0,0,0,0,0,0,0,-6,0,27.8551532,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,-6,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
102911,172.16.0.5-192.168.50.1-36734-48721-17,172.16.0.5,36734,192.168.50.1,48721,17,36:57.7,1,2,0,750,0,375,375,375,0,0,0,0,0,7.50E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,-2,0,0,0,0,0,0,2,750,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
89541,172.16.0.5-192.168.50.1-38685-27286-17,172.16.0.5,38685,192.168.50.1,27286,17,36:57.7,109006,4,0,1438,0,389,330,359.5,34.06366588,0,0,0,0,13191.93439,36.69522779,36335.33333,62892.21259,108957,1,109006,36335.33333,62892.21259,108957,1,0,0,0,0,0,0,0,0,0,-4,0,36.69522779,0,330,389,353.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,-4,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
1106,172.16.0.5-192.168.50.1-54675-41103-17,172.16.0.5,54675,192.168.50.1,41103,17,36:57.7,1,2,0,802,0,401,401,401,0,0,0,0,0,8.02E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
41017,172.16.0.5-192.168.50.1-56314-18554-17,172.16.0.5,56314,192.168.50.1,18554,17,36:57.7,106140,4,0,1438,0,389,330,359.5,34.06366588,0,0,0,0,13548.14396,37.686075,35380,61278.22552,106138,1,106140,35380,61278.22552,106138,1,0,0,0,0,0,0,0,0,0,-4,0,37.686075,0,330,389,353.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,-4,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
35380,172.16.0.5-192.168.50.1-49129-61576-17,172.16.0.5,49129,192.168.50.1,61576,17,36:57.7,107895,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,12957.04157,37.07308031,35965,62291.47524,107893,1,107895,35965,62291.47524,107893,1,0,0,0,0,0,0,0,0,0,-4,0,37.07308031,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,-4,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
7557,172.16.0.5-192.168.50.1-40505-50896-17,172.16.0.5,40505,192.168.50.1,50896,17,36:57.7,1,2,0,778,0,389,389,389,0,0,0,0,0,7.78E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,389,389,389,0,0,0,0,0,0,0,0,0,0,0,583.5,389,0,-2,0,0,0,0,0,0,2,778,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
36714,172.16.0.5-192.168.50.1-58133-55836-17,172.16.0.5,58133,192.168.50.1,55836,17,36:57.7,1,2,0,766,0,383,383,383,0,0,0,0,0,7.66E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
10323,172.16.0.5-192.168.50.1-49130-52612-17,172.16.0.5,49130,192.168.50.1,52612,17,36:57.7,106800,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,13089.88764,37.45318352,35600,61615.9805,106748,1,106800,35600,61615.9805,106748,1,0,0,0,0,0,0,0,0,0,-4,0,37.45318352,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,-4,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
100119,172.16.0.5-192.168.50.1-43576-2218-17,172.16.0.5,43576,192.168.50.1,2218,17,36:57.7,105686,4,0,1438,0,389,330,359.5,34.06366588,0,0,0,0,13606.34332,37.84796473,35228.66667,61016.1085,105684,1,105686,35228.66667,61016.1085,105684,1,0,0,0,0,0,0,0,0,0,-4,0,37.84796473,0,330,389,353.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,-4,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
100244,172.16.0.5-192.168.50.1-52980-8565-17,172.16.0.5,52980,192.168.50.1,8565,17,36:57.7,108841,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,12844.42444,36.75085675,36280.33333,62837.6486,108839,1,108841,36280.33333,62837.6486,108839,1,0,0,0,0,0,0,0,0,0,-4,0,36.75085675,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,-4,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
103617,172.16.0.5-192.168.50.1-60956-48262-17,172.16.0.5,60956,192.168.50.1,48262,17,36:57.7,105788,4,0,1438,0,389,330,359.5,34.06366588,0,0,0,0,13593.22418,37.811472,35262.66667,61074.99823,105786,1,105788,35262.66667,61074.99823,105786,1,0,0,0,0,0,0,0,0,0,-4,0,37.811472,0,330,389,353.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,-4,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
52261,172.16.0.5-192.168.50.1-45543-58021-17,172.16.0.5,45543,192.168.50.1,58021,17,36:57.7,330077,8,0,3006,0,401,330,375.75,29.0750261,0,0,0,0,9106.96595,24.236769,47153.85714,58811.20134,110624,1,330077,47153.85714,58811.20134,110624,1,0,0,0,0,0,0,0,0,0,-8,0,24.236769,0,330,401,378.5555556,28.46976954,810.5277778,0,0,0,0,0,0,0,0,0,425.875,375.75,0,-8,0,0,0,0,0,0,8,3006,0,0,-1,-1,7,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
104432,172.16.0.5-192.168.50.1-53994-32873-17,172.16.0.5,53994,192.168.50.1,32873,17,36:57.7,1,2,0,778,0,389,389,389,0,0,0,0,0,7.78E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,389,389,389,0,0,0,0,0,0,0,0,0,0,0,583.5,389,0,-2,0,0,0,0,0,0,2,778,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
20777,172.16.0.5-192.168.50.1-53211-51923-17,172.16.0.5,53211,192.168.50.1,51923,17,36:57.7,1,2,0,738,0,369,369,369,0,0,0,0,0,7.38E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,369,369,369,0,0,0,0,0,0,0,0,0,0,0,553.5,369,0,-2,0,0,0,0,0,0,2,738,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
22570,172.16.0.5-192.168.50.1-57903-51532-17,172.16.0.5,57903,192.168.50.1,51532,17,36:57.7,2,2,0,766,0,383,383,383,0,0,0,0,0,3.83E+08,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2,0,1000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
30628,172.16.0.5-192.168.50.1-34374-5078-17,172.16.0.5,34374,192.168.50.1,5078,17,36:57.7,1,2,0,802,0,401,401,401,0,0,0,0,0,8.02E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
5099,172.16.0.5-192.168.50.1-57059-14758-17,172.16.0.5,57059,192.168.50.1,14758,17,36:57.7,0,2,0,802,0,401,401,401,0,0,0,0,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
84267,172.16.0.5-192.168.50.1-52637-39530-17,172.16.0.5,52637,192.168.50.1,39530,17,36:57.7,1,2,0,778,0,389,389,389,0,0,0,0,0,7.78E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,389,389,389,0,0,0,0,0,0,0,0,0,0,0,583.5,389,0,-2,0,0,0,0,0,0,2,778,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
67839,172.16.0.5-192.168.50.1-57902-27363-17,172.16.0.5,57902,192.168.50.1,27363,17,36:57.7,1,2,0,766,0,383,383,383,0,0,0,0,0,7.66E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
90748,172.16.0.5-192.168.50.1-54074-53967-17,172.16.0.5,54074,192.168.50.1,53967,17,36:57.7,108661,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,12865.70159,36.81173558,36220.33333,62733.72555,108659,1,108661,36220.33333,62733.72555,108659,1,0,0,0,0,0,0,0,0,0,-4,0,36.81173558,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,-4,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
14249,172.16.0.5-192.168.50.1-39338-17259-17,172.16.0.5,39338,192.168.50.1,17259,17,36:57.7,1,2,0,766,0,383,383,383,0,0,0,0,0,7.66E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
91450,172.16.0.5-192.168.50.1-34854-40065-17,172.16.0.5,34854,192.168.50.1,40065,17,36:57.7,1,2,0,802,0,401,401,401,0,0,0,0,0,8.02E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
6529,172.16.0.5-192.168.50.1-54075-24475-17,172.16.0.5,54075,192.168.50.1,24475,17,36:57.7,109975,4,0,1446,0,393,330,361.5,36.37306696,0,0,0,0,13148.44283,36.37190271,36658.33333,63492.3638,109973,1,109975,36658.33333,63492.3638,109973,1,0,0,0,0,0,0,0,0,0,-4,0,36.37190271,0,330,393,355.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,0,444,361.5,0,-4,0,0,0,0,0,0,4,1446,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
83404,172.16.0.5-192.168.50.1-34531-65231-17,172.16.0.5,34531,192.168.50.1,65231,17,36:57.7,103200,4,0,1438,0,389,330,359.5,34.06366588,0,0,0,0,13934.10853,38.75968992,34400,59580.81573,103198,1,103200,34400,59580.81573,103198,1,0,0,0,0,0,0,0,0,0,-4,0,38.75968992,0,330,389,353.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,-4,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
48645,172.16.0.5-192.168.50.1-50194-64110-17,172.16.0.5,50194,192.168.50.1,64110,17,36:57.7,213633,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,9773.770906,28.08554858,42726.6,58555.30647,110251,0,213633,42726.6,58555.30647,110251,0,0,0,0,0,0,0,0,0,0,-6,0,28.08554858,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,-6,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
36132,172.16.0.5-192.168.50.1-60471-22659-17,172.16.0.5,60471,192.168.50.1,22659,17,36:57.7,1,2,0,786,0,393,393,393,0,0,0,0,0,7.86E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,393,393,393,0,0,0,0,0,0,0,0,0,0,0,589.5,393,0,-2,0,0,0,0,0,0,2,786,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
82937,172.16.0.5-192.168.50.1-44436-37618-17,172.16.0.5,44436,192.168.50.1,37618,17,36:57.7,1,2,0,738,0,369,369,369,0,0,0,0,0,7.38E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,369,369,369,0,0,0,0,0,0,0,0,0,0,0,553.5,369,0,-2,0,0,0,0,0,0,2,738,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
86482,172.16.0.5-192.168.50.1-40452-24460-17,172.16.0.5,40452,192.168.50.1,24460,17,36:57.7,110020,4,0,1498,0,404,345,374.5,34.06366588,0,0,0,0,13615.70624,36.357026,36673.33333,63518.34457,110018,1,110020,36673.33333,63518.34457,110018,1,0,0,0,0,0,0,0,0,0,-4,0,36.357026,0,345,404,368.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,0,460.75,374.5,0,-4,0,0,0,0,0,0,4,1498,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
41550,172.16.0.5-192.168.50.1-53993-39124-17,172.16.0.5,53993,192.168.50.1,39124,17,36:57.7,1,2,0,778,0,389,389,389,0,0,0,0,0,7.78E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,389,389,389,0,0,0,0,0,0,0,0,0,0,0,583.5,389,0,-2,0,0,0,0,0,0,2,778,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
60839,172.16.0.5-192.168.50.1-34857-2338-17,172.16.0.5,34857,192.168.50.1,2338,17,36:57.7,1,2,0,802,0,401,401,401,0,0,0,0,0,8.02E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
33730,172.16.0.5-192.168.50.1-34375-2094-17,172.16.0.5,34375,192.168.50.1,2094,17,36:57.7,1,2,0,802,0,401,401,401,0,0,0,0,0,8.02E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
33178,172.16.0.5-192.168.50.1-44437-34532-17,172.16.0.5,44437,192.168.50.1,34532,17,36:57.7,1,2,0,738,0,369,369,369,0,0,0,0,0,7.38E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,369,369,369,0,0,0,0,0,0,0,0,0,0,0,553.5,369,0,-2,0,0,0,0,0,0,2,738,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
65731,172.16.0.5-192.168.50.1-38501-57030-17,172.16.0.5,38501,192.168.50.1,57030,17,36:57.7,1,2,0,766,0,383,383,383,0,0,0,0,0,7.66E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
36512,172.16.0.5-192.168.50.1-54677-38059-17,172.16.0.5,54677,192.168.50.1,38059,17,36:57.7,1,2,0,802,0,401,401,401,0,0,0,0,0,8.02E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
69214,172.16.0.5-192.168.50.1-52283-23482-17,172.16.0.5,52283,192.168.50.1,23482,17,36:57.7,1,2,0,766,0,383,383,383,0,0,0,0,0,7.66E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
92164,172.16.0.5-192.168.50.1-56315-54770-17,172.16.0.5,56315,192.168.50.1,54770,17,36:57.7,105019,4,0,1438,0,389,330,359.5,34.06366588,0,0,0,0,13692.76036,38.08834592,35006.33333,60631.8819,105018,0,105019,35006.33333,60631.8819,105018,0,0,0,0,0,0,0,0,0,0,-4,0,38.08834592,0,330,389,353.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,-4,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
94004,172.16.0.5-192.168.50.1-34183-34470-17,172.16.0.5,34183,192.168.50.1,34470,17,36:57.7,109801,4,0,1446,0,393,330,361.5,36.37306696,0,0,0,0,13169.27897,36.42954071,36600.33333,63350.34018,109751,1,109801,36600.33333,63350.34018,109751,1,0,0,0,0,0,0,0,0,0,-4,0,36.42954071,0,330,393,355.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,0,444,361.5,0,-4,0,0,0,0,0,0,4,1446,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
98572,172.16.0.5-192.168.50.1-59233-10902-17,172.16.0.5,59233,192.168.50.1,10902,17,36:57.7,1,2,0,766,0,383,383,383,0,0,0,0,0,7.66E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
55965,172.16.0.5-192.168.50.1-33834-7546-17,172.16.0.5,33834,192.168.50.1,7546,17,36:57.7,107538,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,13000.05579,37.19615392,35846,62085.3612,107536,1,107538,35846,62085.3612,107536,1,0,0,0,0,0,0,0,0,0,-4,0,37.19615392,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,-4,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
62535,172.16.0.5-192.168.50.1-33202-8519-17,172.16.0.5,33202,192.168.50.1,8519,17,36:57.7,108689,4,0,1446,0,393,330,361.5,36.37306696,0,0,0,0,13304.01421,36.8022523,36229.66667,62750.75738,108688,0,108689,36229.66667,62750.75738,108688,0,0,0,0,0,0,0,0,0,0,-4,0,36.8022523,0,330,393,355.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,0,444,361.5,0,-4,0,0,0,0,0,0,4,1446,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
60599,172.16.0.5-192.168.50.1-48395-55125-17,172.16.0.5,48395,192.168.50.1,55125,17,36:57.7,1,2,0,778,0,389,389,389,0,0,0,0,0,7.78E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,389,389,389,0,0,0,0,0,0,0,0,0,0,0,583.5,389,0,-2,0,0,0,0,0,0,2,778,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
109909,172.16.0.5-192.168.50.1-54839-25838-17,172.16.0.5,54839,192.168.50.1,25838,17,36:57.7,1,2,0,786,0,393,393,393,0,0,0,0,0,7.86E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,393,393,393,0,0,0,0,0,0,0,0,0,0,0,589.5,393,0,-2,0,0,0,0,0,0,2,786,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
53855,172.16.0.5-192.168.50.1-60673-25892-17,172.16.0.5,60673,192.168.50.1,25892,17,36:57.7,106286,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,13153.19045,37.63430743,35428.66667,61364.25071,106286,0,106286,35428.66667,61364.25071,106286,0,0,0,0,0,0,0,0,0,0,-4,0,37.63430743,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,-4,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
8420,172.16.0.5-192.168.50.1-48679-39117-17,172.16.0.5,48679,192.168.50.1,39117,17,36:57.7,110151,4,0,1446,0,393,330,361.5,36.37306696,0,0,0,0,13127.43416,36.31378744,36717,63595.7095,110151,0,110151,36717,63595.7095,110151,0,0,0,0,0,0,0,0,0,0,-4,0,36.31378744,0,330,393,355.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,0,444,361.5,0,-4,0,0,0,0,0,0,4,1446,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
46878,172.16.0.5-192.168.50.1-48396-14790-17,172.16.0.5,48396,192.168.50.1,14790,17,36:57.7,1,2,0,778,0,389,389,389,0,0,0,0,0,7.78E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,389,389,389,0,0,0,0,0,0,0,0,0,0,0,583.5,389,0,-2,0,0,0,0,0,0,2,778,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
